hexbin,value
881f1d6867fffff,1
881f18a725fffff,21
881f18a6edfffff,54
881f18a6dbfffff,114
881f18a6b5fffff,218
881f18a695fffff,28
881f18a691fffff,2
881f18a685fffff,41
881f19da53fffff,39
881f18a66dfffff,8
881f18a663fffff,6
881f18a2a7fffff,134
881f1d62e3fffff,25
881f18a299fffff,1
881f18a295fffff,1340
881f18a285fffff,805
881f1d62b7fffff,32
881f1d62abfffff,3
881f1d6233fffff,1
881f1d622dfffff,23
881f1d620bfffff,30
881f1d6203fffff,29
881f19d36dfffff,27
881f1d6e21fffff,26
881f1d6e0dfffff,7
881f1d6d6dfffff,130
881f1d6d25fffff,303
881f18ae53fffff,3
881f18ae4dfffff,1010
881f1d685dfffff,18
881f1d6855fffff,76
881f1d684bfffff,1
881f1d681dfffff,43
881f1d680dfffff,64
881f18a651fffff,21
881f18a649fffff,89
881f18a619fffff,124
881f19da19fffff,87
881f1d5555fffff,292
881f1d5551fffff,606
881f1d554dfffff,94
881f1d554bfffff,316
881f1d54bdfffff,215
881f1d5003fffff,57
881f1d454dfffff,1368
881f1d4539fffff,5
881f1d4537fffff,9
881f1d42c7fffff,264
881f1d42c5fffff,745
881f1d42abfffff,23
881f1d4243fffff,19
881f1d4241fffff,8
881f1d4027fffff,137
881f1d5533fffff,7
881f1d54abfffff,154
881f1d5495fffff,21
881f1d5489fffff,4
881f1d5467fffff,255
881f1d543dfffff,39
881f1d4eddfffff,151
881f1d4edbfffff,298
881f1d4ecdfffff,113
881f1d4ec1fffff,1
881f1d451bfffff,139
881f1d445dfffff,56
881f1d444dfffff,89
881f1d4447fffff,5
881f1d4433fffff,143
881f1d4429fffff,3
881f1d4425fffff,112
881f1d4219fffff,273
881f1d41ebfffff,1093
881f1d41d3fffff,626
881f1d41bbfffff,6018
881f1d41abfffff,6261
881f1d4009fffff,153
881f1dcdc3fffff,377
881f1d4767fffff,525
881f1d4759fffff,57
881f1d4753fffff,493
881f1d474bfffff,20
881f1d4749fffff,2
881f1d473dfffff,1019
881f1d473bfffff,1202
881f1d4725fffff,1055
881f1d471bfffff,126
881f1d4705fffff,104
881f1d436bfffff,1142
881f1d4365fffff,486
881f1d4363fffff,1415
881f1d4361fffff,1205
881f1d4357fffff,65
881f1d419dfffff,1748
881f1d418dfffff,2289
881f18ac17fffff,17
881f18ac13fffff,23
881f19db5bfffff,161
881f19db45fffff,16
881f19db43fffff,151
881f18af53fffff,55
881f19db0dfffff,5
881f19dabdfffff,5
881f19dab7fffff,39
881f19daa9fffff,4
881f18af47fffff,195
881f18af43fffff,1
881f18af27fffff,148
881f18af07fffff,13
881f18aee7fffff,5
881f18aec7fffff,4
881f18aec1fffff,68
881f18aebdfffff,52
881f18aeb7fffff,7
881f18aeb1fffff,103
881f18ae99fffff,51
881f18ae91fffff,47
881f18ae6bfffff,352
881f18ae65fffff,26
881f18ae3dfffff,157
881f18ae39fffff,24
881f19da29fffff,21
881f19da27fffff,4
881f19da25fffff,28
881f19da21fffff,5
881f1d7569fffff,1
881f1d7555fffff,2
881f1d754dfffff,136
881f1d7501fffff,7
881f1d7357fffff,24
881f1d7323fffff,3
881f1d72e9fffff,178
881f1d72dbfffff,2
881f1d72c7fffff,6
881f1d72c3fffff,1
881f1d72b3fffff,30
881f1d7289fffff,9
881f1d7287fffff,3
881f1d7265fffff,14
881f1d725dfffff,31
881f1d7251fffff,2
881f1d723dfffff,56
881f1d7205fffff,1
881f1d715dfffff,11
881f1d715bfffff,3
881f1d7159fffff,119
881f1d7091fffff,7
881f1d0f07fffff,6
881f1d7a5bfffff,1
881f1c2c2bfffff,38
881f1d19bbfffff,328
881f1d19b9fffff,80
881f1d19b1fffff,368
881f1d198dfffff,70
881f1d1981fffff,9
881f1d193dfffff,1
881f1d192dfffff,20
881f1d0b19fffff,261
881f1d0b17fffff,26
881f1d0b0bfffff,35
881f1d7b59fffff,14
881f1d7b55fffff,63
881f1d7a5dfffff,561
881f1d58a3fffff,4358
881f1d589dfffff,425
881f1d5895fffff,1661
881f1d5891fffff,2104
881f18975dfffff,234
881f1d5889fffff,22
881f1d5881fffff,15
881f18974bfffff,116
881f189741fffff,220
881f18971bfffff,611
881f1d5851fffff,4
881f189715fffff,85
881f1d5843fffff,600
881f1d5841fffff,17
881f1896e7fffff,1087
881f1d5835fffff,91
881f1d582dfffff,24
881f1d5827fffff,217
881f1d5825fffff,204
881f1896d1fffff,471
881f1d5823fffff,153
881f1896c9fffff,1090
881f1d5819fffff,10
881f1d5811fffff,387
881f1896b9fffff,233
881f1896b7fffff,1593
881f1896b3fffff,5066
881f1d5801fffff,28
881f1896a5fffff,521
881f1d5763fffff,18
881f1896a3fffff,42
881f18969dfffff,774
881f189465fffff,1
881f18945dfffff,595
881f1d5127fffff,28
881f1d5123fffff,1270
881f1d5121fffff,24
881f1d511bfffff,921
881f1d5119fffff,818
881f1816e5fffff,198
881f1816b9fffff,15
881f18168dfffff,16
881f181641fffff,10
881f181631fffff,6
881f1d4367fffff,1468
881f1d434bfffff,301
881f1d4349fffff,408
881f18a955fffff,7
881f1d41a5fffff,6541
881f1d4197fffff,3094
881f1d416bfffff,2875
881f1d415dfffff,42
881f1dcdb5fffff,40
881f1dcdb3fffff,6
881f1dcdb1fffff,30
881f1dcd8dfffff,5
881f1dcd8bfffff,31
881f1dcd2bfffff,1
881f1dcd21fffff,22
881f1d4151fffff,61
881f18918dfffff,52
881f1d5319fffff,10
881f1d4149fffff,758
881f1d4145fffff,1888
881f1d413bfffff,1927
881f1d4139fffff,2161
881f1d4131fffff,2653
881f1d412dfffff,2812
881f1d412bfffff,2635
881f1d4129fffff,3352
881f1d4123fffff,2114
881f1d411dfffff,384
881f1d411bfffff,1439
881f1d4119fffff,640
881f1d4117fffff,195
881f1d4113fffff,738
881f1d4111fffff,236
881f1d410bfffff,946
881f1d40e5fffff,233
881f1d40d3fffff,624
881f1dcd03fffff,201
881f18a141fffff,196
881f18a12dfffff,88
881f18a103fffff,33
881f18a101fffff,15
881f1d52ebfffff,10
881f189133fffff,140
881f1d52b5fffff,8
881f1d5289fffff,82
881f1d521bfffff,50
881f18909bfffff,339
881f1d51e9fffff,1270
881f18901bfffff,2
881f1d5169fffff,66
881f1d5163fffff,369
881f1d515bfffff,1026
881f1d5153fffff,897
881f1d513bfffff,143
881f188eedfffff,7
881f1d512dfffff,1
881f188ed1fffff,133
881f1814b9fffff,5
881f181435fffff,38
881f181433fffff,1
881f18a919fffff,63
881f18133bfffff,73
881f1810d7fffff,142
881f181011fffff,14
881f1d71d5fffff,23
881f1d7189fffff,43
881f1d7181fffff,14
881f1d716dfffff,136
881f1d7169fffff,219
881f1d7145fffff,28
881f1d7137fffff,96
881f1d712dfffff,126
881f1d7125fffff,16
881f1d70d7fffff,48
881f1d70d5fffff,5
881f1d70a7fffff,7
881f1d709dfffff,100
881f1d7083fffff,37
881f1d7081fffff,13
881f1d7059fffff,11
881f1d7057fffff,43
881f1d7053fffff,189
881f1d700dfffff,30
881f1d7009fffff,87
881f1d46bbfffff,7
881f1d46b9fffff,5
881f1d6029fffff,2
881f1d7b65fffff,2
881f1d7b61fffff,125
881f1d7b35fffff,88
881f1d7b33fffff,352
881f1d7b31fffff,187
881f1d7b27fffff,10
881f1d7b23fffff,8
881f1d7b1bfffff,240
881f1d7b19fffff,13
881f1d7b07fffff,96
881f1d7aebfffff,27
881f1d7ab7fffff,254
881f1d7ab1fffff,97
881f1d7aa9fffff,25
881f1d7aa5fffff,45
881f1d7a95fffff,26
881f1d7a8dfffff,3
881f1d7a85fffff,8
881f1d7a51fffff,73
881f1d7a4dfffff,246
881f1d5107fffff,1345
881f1d5103fffff,80
881f1d50e3fffff,238
881f1d50e1fffff,67
881f1d50ddfffff,2
881f1d50d9fffff,43
881f1d50d1fffff,53
881f1d50cbfffff,20
881f1d50b3fffff,2
881f1d50abfffff,457
881f1d50a9fffff,26
881f1d5085fffff,121
881f1d5063fffff,874
881f1d5055fffff,187
881f1d5053fffff,14
881f1d5031fffff,28
881f1d4899fffff,9088
881f1d4689fffff,25
881f1d4687fffff,279
881f1d4683fffff,21
881f1d466bfffff,30
881f1d4663fffff,252
881f1d4655fffff,274
881f1d4651fffff,1
881f1d4649fffff,1
881f1d4639fffff,280
881f1d4619fffff,102
881f1d45b1fffff,25
881f1d45abfffff,89
881f1d459bfffff,69
881f1d4331fffff,26
881f1d4323fffff,8
881f1d4315fffff,766
881f1d430dfffff,557
881f1d4307fffff,621
881f1d4305fffff,599
881f1d0addfffff,1
881f1d409dfffff,466
881f1d0adbfffff,65
881f1d409bfffff,767
881f1d4099fffff,860
881f1d0ad5fffff,20
881f1d4087fffff,1909
881f1d0ab3fffff,671
881f1d4067fffff,307
881f1d4063fffff,724
881f1d636dfffff,397
881f1d0aabfffff,1235
881f1d4053fffff,463
881f1d0aa5fffff,3
881f1d6363fffff,767
881f1d6361fffff,1564
881f1d0a9bfffff,42
881f1d4045fffff,677
881f1d0a95fffff,74
881f1d4e6dfffff,4186
881f1d4e57fffff,68
881f1d4e41fffff,4234
881f1d4e33fffff,800
881f1d4e31fffff,4349
881f1d4e2bfffff,928
881f1d4e23fffff,962
881f1d4e21fffff,3711
881f1d4e1dfffff,152
881f1d4e13fffff,780
881f1d4e05fffff,11
881f1d7a41fffff,320
881f1d7a35fffff,51
881f1d7a07fffff,26
881f1d572bfffff,16
881f1d5723fffff,12
881f18965dfffff,1
881f1d5711fffff,17
881f1d56d7fffff,319
881f1d56d5fffff,140
881f189639fffff,1593
881f1d56d3fffff,93
881f18960dfffff,71
881f1d568dfffff,2
881f189607fffff,696
881f189601fffff,22
881f1d5651fffff,182
881f1d563dfffff,14
881f1d55e9fffff,16
881f1d55b5fffff,1
881f1d5593fffff,3
881f1d5565fffff,86
881f1d5511fffff,320
881f1d550dfffff,130
881f1d550bfffff,40
881f189443fffff,57
881f1d5505fffff,24
881f1c3593fffff,33
881f1c3569fffff,27
881f1c34e5fffff,42
881f1d4593fffff,8
881f1d0a85fffff,1365
881f1d0a81fffff,727
881f1d5557fffff,396
881f1894cbfffff,1248
881f1d5553fffff,304
881f1d5021fffff,953
881f1d501dfffff,18
881f1d5017fffff,60
881f1d500dfffff,138
881f1d5009fffff,4
881f1d5005fffff,669
881f1d5001fffff,298
881f1d4f6dfffff,5028
881f1d4f69fffff,5196
881f1d4f47fffff,3514
881f1d4f35fffff,1187
881f1d4f31fffff,3364
881f1d4f2bfffff,2944
881f1d4f15fffff,5149
881f1c3461fffff,38
881f189adbfffff,77
881f189ad1fffff,18
881f189abbfffff,365
881f189ab3fffff,64
881f189ab1fffff,64
881f1898e3fffff,226
881f1898d9fffff,27
881f1898c3fffff,83
881f1898bdfffff,31
881f1898abfffff,276
881f1898a7fffff,26
881f1898a1fffff,27
881f188363fffff,32
881f18834dfffff,16
881f188343fffff,22
881f18833dfffff,73
881f188335fffff,34
881f188319fffff,99
881f188307fffff,110
881f188301fffff,73
881f1882ebfffff,368
881f1882e5fffff,75
881f1882ddfffff,32
881f1882c5fffff,80
881f1882c1fffff,139
881f1882b7fffff,919
881f1882b3fffff,3235
881f188287fffff,1277
881f188285fffff,749
881f188283fffff,775
881f18825bfffff,165
881f188253fffff,32
881f188249fffff,97
881f18823bfffff,148
881f188239fffff,390
881f188237fffff,132
881f188223fffff,164
881f188221fffff,297
881f188215fffff,9
881f188211fffff,34
881f18820bfffff,37
881f188207fffff,473
881f188203fffff,29
881f1881e9fffff,235
881f1881e1fffff,81
881f1881d9fffff,301
881f1881d3fffff,281
881f1881c1fffff,167
881f18819bfffff,627
881f188189fffff,182
881f18815bfffff,88
881f188145fffff,392
881f188143fffff,31
881f18813dfffff,317
881f18813bfffff,217
881f188123fffff,44
881f18811bfffff,330
881f1880e1fffff,135
881f1880d7fffff,2566
881f1880d5fffff,2539
881f1880d3fffff,3272
881f1880cdfffff,257
881f1880a7fffff,59
881f188095fffff,16
881f188093fffff,904
881f188091fffff,1855
881f188089fffff,1374
881f188085fffff,26
881f188081fffff,786
881f18806dfffff,51
881f188065fffff,289
881f18805bfffff,49
881f18803bfffff,32
881f188039fffff,458
881f188035fffff,668
881f188029fffff,48
881f188027fffff,608
881f188021fffff,228
881f188013fffff,69
881f188011fffff,1
881f188001fffff,665
881f1d5b65fffff,113
881f1d5b27fffff,280
881f1d5b25fffff,111
881f1d5b21fffff,470
881f1d5a6dfffff,37
881f1d5a6bfffff,10
881f189a9bfffff,56
881f1d5a4bfffff,64
881f1d5a41fffff,50
881f1dc96dfffff,1
881f1d5a0dfffff,100
881f1d5a09fffff,50
881f1d5a07fffff,16
881f1d5a05fffff,399
881f1d5a01fffff,16
881f1dc821fffff,11
881f1d596dfffff,177
881f1d5935fffff,184
881f1d5933fffff,53
881f1d592bfffff,8
881f1d5921fffff,213
881f1d591bfffff,419
881f1898dbfffff,82
881f1898bbfffff,86
881f189899fffff,6
881f189897fffff,497
881f189893fffff,58
881f18ae1bfffff,5
881f18ae15fffff,6
881f18ae13fffff,51
881f18ae05fffff,328
881f18ae01fffff,218
881f18add7fffff,4
881f18adc3fffff,147
881f18ad53fffff,7
881f18ad4bfffff,27
881f18ad45fffff,6
881f18ad41fffff,8
881f18ad17fffff,10
881f18ad11fffff,199
881f18ad07fffff,114
881f18acd3fffff,4
881f18acd1fffff,27
881f18accdfffff,1
881f18aca7fffff,4
881f18ac57fffff,3
881f18ac4dfffff,1
881f18ac39fffff,76
881f18ac19fffff,2
881f19db57fffff,27
881f19db53fffff,60
881f19db51fffff,8
881f19db49fffff,35
881f19db41fffff,83
881f18a767fffff,8
881f19db3bfffff,182
881f19db2bfffff,7
881f19db29fffff,37
881f18a73dfffff,180
881f19db23fffff,129
881f19db19fffff,10
881f18a2bdfffff,1313
881f18a2bbfffff,983
881f18a2b7fffff,1153
881f18a2abfffff,1251
881f18a2a9fffff,364
881f18af5dfffff,29
881f18af55fffff,11
881f19dad5fffff,95
881f19dad1fffff,37
881f18a6bdfffff,160
881f18a28bfffff,847
881f18af0bfffff,14
881f18af09fffff,53
881f18aee3fffff,1
881f18aeddfffff,4
881f18aed7fffff,129
881f18aeb3fffff,113
881f18ae95fffff,89
881f18ae93fffff,25
881f18ae63fffff,735
881f18ae5dfffff,67
881f18ae41fffff,441
881f18a633fffff,11
881f18a627fffff,6
881f19da23fffff,194
881f18a5e9fffff,3
881f19da11fffff,389
881f19da07fffff,21
881f18a5c1fffff,11
881f19da05fffff,175
881f19da03fffff,34
881f19da01fffff,1
881f18a5b3fffff,23
881f18a5abfffff,6
881f18a5a1fffff,160
881f19d33dfffff,8
881f19d30bfffff,30
881f18a1d7fffff,114
881f18a1b1fffff,37
881f18a19bfffff,433
881f18a197fffff,7
881f18a591fffff,2
881f18a56dfffff,269
881f19d939fffff,113
881f18a557fffff,10
881f18a543fffff,473
881f18a519fffff,37
881f19d88dfffff,10
881f18a4ddfffff,68
881f18a4d3fffff,8
881f18a4d1fffff,27
881f19d807fffff,2
881f19d801fffff,1
881f18a467fffff,44
881f18a455fffff,17
881f18a0e5fffff,30
881f18a0d9fffff,283
881f18a0d3fffff,277
881f18a0cdfffff,616
881f18a0bbfffff,1122
881f18a0b5fffff,425
881f18a0adfffff,326
881f18a09dfffff,628
881f18a09bfffff,224
881f1d0f03fffff,112
881f1d0eebfffff,64
881f1d0b11fffff,129
881f1d0ae5fffff,1451
881f1dc9d5fffff,15
881f1dc9d3fffff,23
881f1dc9cbfffff,9
881f1dc9c9fffff,2
881f1dc9a1fffff,5
881f1dc99dfffff,11
881f1dc98dfffff,128
881f1dc8b5fffff,11
881f1dc8b1fffff,9
881f1dc8adfffff,1
881f1dc8abfffff,127
881f1dc887fffff,130
881f1d01a7fffff,1
881f18b149fffff,2175
881f1d4903fffff,30
881f1d48e9fffff,15027
881f1d48e5fffff,3744
881f18b125fffff,175
881f1d48e1fffff,9544
881f1d48dbfffff,7894
881f1d48d9fffff,5313
881f18b117fffff,732
881f1d70b9fffff,14
881f18b111fffff,2350
881f18b101fffff,48
881f18b0edfffff,84
881f18b0ebfffff,6475
881f1d7093fffff,39
881f1d7087fffff,64
881f18b0e1fffff,1492
881f1d48c7fffff,5047
881f18b0ddfffff,2716
881f1d48c3fffff,2524
881f1d7065fffff,11
881f1d48b7fffff,11680
881f1d7051fffff,3
881f1d7047fffff,116
881f1d48b3fffff,6050
881f1d703bfffff,34
881f1d48abfffff,4193
881f18b0b3fffff,450
881f1d48a3fffff,7230
881f1d6f57fffff,48
881f1d48a1fffff,8424
881f18b0abfffff,1798
881f18161bfffff,232
881f18ae35fffff,275
881f1d4343fffff,242
881f18a949fffff,3
881f1d40b3fffff,1201
881f1d40b1fffff,2000
881f1d40a9fffff,9
881f19d145fffff,28
881f18a08bfffff,896
881f19d139fffff,91
881f18a087fffff,80
881f19d133fffff,5
881f19d12bfffff,5
881f19d127fffff,96
881f18a067fffff,4
881f19d117fffff,1
881f18a065fffff,89
881f18a055fffff,26
881f19d0e3fffff,139
881f18a035fffff,46
881f18a013fffff,100
881f19d0c9fffff,20
881f1d5aedfffff,1188
881f19d0a7fffff,135
881f1d5ae7fffff,262
881f19d085fffff,15
881f19d063fffff,193
881f19d05dfffff,348
881f1d5ac9fffff,654
881f19d059fffff,1133
881f1d5ac7fffff,70
881f19d057fffff,2015
881f1d5ac3fffff,131
881f19d047fffff,35
881f1d5ab5fffff,31
881f1d5ab1fffff,4
881f1d5aa9fffff,189
881f1d5a95fffff,248
881f1d5a8dfffff,384
881f1d5a8bfffff,1
881f1d5a57fffff,400
881f1d5a39fffff,32
881f1d5a33fffff,894
881f1d5a19fffff,201
881f1d59e7fffff,200
881f1d59e1fffff,327
881f1d59cdfffff,85
881f1d59cbfffff,4
881f1d59a9fffff,14
881f1d59a7fffff,108
881f1d599bfffff,2905
881f1d5999fffff,2223
881f1d5995fffff,99
881f1d5993fffff,1313
881f1d598dfffff,33
881f1d58e9fffff,2308
881f1d58e7fffff,2180
881f1d58dbfffff,298
881f1d58bdfffff,1071
881f18876dfffff,1694
881f189683fffff,911
881f189661fffff,63
881f18965bfffff,2
881f189655fffff,62
881f189643fffff,797
881f189627fffff,451
881f189615fffff,1188
881f1895e7fffff,10
881f1895d9fffff,11
881f1895abfffff,439
881f1895a3fffff,502
881f1895a1fffff,203
881f189597fffff,1218
881f189587fffff,5
881f189561fffff,43
881f18955dfffff,11
881f18954dfffff,1
881f18952bfffff,310
881f189517fffff,861
881f189513fffff,91
881f189501fffff,113
881f1894d5fffff,1881
881f189455fffff,130
881f189441fffff,60
881f188d1dfffff,60
881f188d19fffff,93
881f188d15fffff,13
881f188d11fffff,240
881f18140dfffff,11
881f181407fffff,5
881f181405fffff,146
881f188d0bfffff,35
881f188d05fffff,824
881f188cebfffff,417
881f188cabfffff,12
881f188ca7fffff,143
881f1d4f67fffff,7205
881f188c9dfffff,154
881f1d4f4dfffff,3467
881f188c5bfffff,9
881f188c1bfffff,34
881f1d4f29fffff,4037
881f1d4f17fffff,3129
881f1d4f13fffff,6401
881f1d485bfffff,698
881f18b051fffff,3801
881f18b049fffff,3945
881f18b03dfffff,1204
881f18b03bfffff,1274
881f1d4849fffff,37
881f18b037fffff,447
881f18b02dfffff,4533
881f18b029fffff,6406
881f18b025fffff,5239
881f18b023fffff,7103
881f1d4837fffff,8288
881f18b021fffff,6452
881f1d482dfffff,4534
881f18b015fffff,8056
881f1812e5fffff,62
881f18ab63fffff,251
881f18a863fffff,1
881f18a85dfffff,76
881f18a85bfffff,331
881f18a859fffff,152
881f18a851fffff,159
881f18a841fffff,11
881f18a833fffff,700
881f18a831fffff,213
881f18a82dfffff,179
881f18a813fffff,67
881f189499fffff,1391
881f189493fffff,1982
881f189489fffff,199
881f18946bfffff,2
881f188ab3fffff,10
881f1d4823fffff,5959
881f1d4813fffff,7685
881f18ab0dfffff,29
881f18ab01fffff,20
881f18aaedfffff,81
881f18aad3fffff,53
881f18aa9dfffff,245
881f18aa37fffff,73
881f18aa2bfffff,55
881f18aa1dfffff,367
881f18aa15fffff,276
881f18aa0bfffff,81
881f18aa07fffff,309
881f18a9cbfffff,59
881f181009fffff,16
881f1d41b5fffff,5121
881f18a26dfffff,199
881f18a269fffff,18
881f18a261fffff,15
881f18a25bfffff,185
881f18a251fffff,79
881f18a223fffff,247
881f1d4809fffff,1806
881f1d4801fffff,4964
881f1816edfffff,152
881f1816e9fffff,75
881f1816c1fffff,106
881f1816a9fffff,230
881f1816a7fffff,25
881f18169dfffff,126
881f181699fffff,115
881f181661fffff,12
881f18165dfffff,118
881f18164dfffff,187
881f181635fffff,37
881f181633fffff,8
881f18a969fffff,1
881f18a957fffff,6
881f1d0ebdfffff,1
881f1d0a89fffff,477
881f1d0a87fffff,795
881f1d0a83fffff,189
881f1d0a6bfffff,738
881f1d0ea5fffff,352
881f1d0e33fffff,48
881f1d0a67fffff,359
881f1d0a55fffff,482
881f1d0f5dfffff,22
881f1d0f5bfffff,46
881f1d0f3dfffff,102
881f1d0e07fffff,124
881f1d0dddfffff,719
881f1d0dcdfffff,124
881f1d0dc1fffff,199
881f1d0d8bfffff,152
881f1d0d89fffff,237
881f1d0a3bfffff,822
881f1d3b6dfffff,381
881f1d0a2bfffff,1204
881f1d0a27fffff,276
881f1d0a17fffff,474
881f1d09d3fffff,1
881f1d099dfffff,96
881f1d0f35fffff,69
881f1d0f29fffff,117
881f1d0f25fffff,4
881f1d0f23fffff,92
881f1d0f0bfffff,135
881f1d0d5dfffff,100
881f1d0d5bfffff,29
881f1d0d59fffff,269
881f1d0d41fffff,4
881f1d0d39fffff,272
881f18836dfffff,470
881f188369fffff,15
881f188361fffff,150
881f189addfffff,2
881f189ad9fffff,23
881f189ad3fffff,41
881f189a95fffff,23
881f189a93fffff,111
881f189a87fffff,9
881f1898ddfffff,484
881f1898d7fffff,47
881f1898d1fffff,539
881f1898cbfffff,39
881f1898c1fffff,5
881f18931bfffff,9
881f189239fffff,11
881f189221fffff,92
881f1891e9fffff,12
881f1891e7fffff,105
881f1891e5fffff,245
881f1891e3fffff,18
881f1891e1fffff,130
881f1891c9fffff,4
881f1891c7fffff,18
881f1891adfffff,7
881f1891a9fffff,40
881f189153fffff,1
881f189137fffff,10
881f189119fffff,24
881f189049fffff,47
881f189041fffff,5
881f18903dfffff,41
881f189035fffff,1
881f189027fffff,55
881f189021fffff,15
881f1c2abbfffff,29
881f1c28ddfffff,325
881f1c28d1fffff,30
881f1c28bdfffff,3
881f1c28b7fffff,26
881f1c28b1fffff,9
881f18b509fffff,329
881f18b76bfffff,1599
881f18b769fffff,2558
881f18b75dfffff,3275
881f18b755fffff,2987
881f18b753fffff,12
881f18b751fffff,2105
881f18b743fffff,1846
881f18b741fffff,53
881f18b739fffff,2511
881f18b737fffff,2082
881f18b731fffff,3599
881f18b72dfffff,1305
881f18b727fffff,1617
881f18b725fffff,2658
881f18b723fffff,2640
881f18b71bfffff,2464
881f18b717fffff,705
881f18b703fffff,2258
881f18b62dfffff,1998
881f18b623fffff,1
881f18b621fffff,470
881f18b5edfffff,1599
881f18b5e7fffff,1329
881f18b5e5fffff,676
881f18b5e1fffff,135
881f18b5cdfffff,1164
881f18b5cbfffff,482
881f18b5c1fffff,76
881f18b5adfffff,147
881f18b5a7fffff,68
881f18b5a1fffff,2
881f18b56dfffff,2675
881f18b55bfffff,24
881f18b557fffff,41
881f18b553fffff,53
881f18b54dfffff,894
881f18b54bfffff,2199
881f18b547fffff,1794
881f18b541fffff,1653
881f18b537fffff,1878
881f18b535fffff,732
881f18b533fffff,1487
881f18b52dfffff,1
881f18b52bfffff,180
881f18b529fffff,963
881f18b525fffff,26
881f18b523fffff,606
881f18b521fffff,14
881f18b51dfffff,17
881f18b51bfffff,6
881f18b519fffff,6
881f18b517fffff,2340
881f18b511fffff,88
881f18b50bfffff,6
881f18b505fffff,2688
881f18b465fffff,30
881f18b455fffff,29
881f18b44dfffff,3216
881f18b449fffff,59
881f18b447fffff,347
881f18b435fffff,770
881f18b40bfffff,106
881f18b407fffff,27
881f18b403fffff,529
881f18b2edfffff,6025
881f18b2ebfffff,2761
881f18b2e9fffff,5105
881f18b2e7fffff,4360
881f18b2e5fffff,6551
881f18b2e3fffff,2499
881f18b2c7fffff,3330
881f18b2b7fffff,3217
881f18b2b3fffff,488
881f18b2abfffff,3146
881f18b2a7fffff,4809
881f18b2a5fffff,5653
881f18b2a3fffff,3746
881f18b29bfffff,676
881f18b299fffff,530
881f18b28dfffff,5303
881f18b289fffff,1023
881f18b287fffff,330
881f18b283fffff,482
881f18b281fffff,1906
881f18b23bfffff,3780
881f18b231fffff,2878
881f18b203fffff,9
881f18b1cbfffff,603
881f18b1c1fffff,6678
881f18b0e9fffff,2091
881f18b0e5fffff,170
881f18b0e3fffff,5609
881f18b0dbfffff,553
881f18b0d9fffff,200
881f18b0cdfffff,5214
881f18b0c5fffff,6737
881f18b0c1fffff,5347
881f18b0bdfffff,73
881f18b0bbfffff,3090
881f18b0b9fffff,1125
881f18b0b7fffff,95
881f18b0adfffff,25
881f18b0a9fffff,6026
881f18b097fffff,2722
881f18b091fffff,3464
881f18b08dfffff,6003
881f18b087fffff,3841
881f18b083fffff,2497
881f18b05dfffff,7537
881f18b05bfffff,3889
881f18b059fffff,4689
881f18b057fffff,5521
881f18b055fffff,4075
881f18b04bfffff,5275
881f18b043fffff,4623
881f18b039fffff,2711
881f18b035fffff,531
881f18b033fffff,280
881f18b031fffff,496
881f18b02bfffff,7339
881f18b019fffff,4776
881f18b017fffff,1814
881f18b00bfffff,2344
881f18b009fffff,1632
881f18a2c9fffff,1458
881f18a2c3fffff,723
881f18b005fffff,6683
881f18b003fffff,6408
881f18b001fffff,5752
881f18a259fffff,181
881f18a253fffff,64
881f18a247fffff,124
881f18a21dfffff,255
881f18885bfffff,224
881f188853fffff,1
881f188849fffff,101
881f188839fffff,219
881f18880bfffff,1
881f181367fffff,4
881f18135bfffff,16
881f181359fffff,154
881f181357fffff,1
881f181333fffff,170
881f181329fffff,37
881f181311fffff,6
881f18130bfffff,11
881f18c6d3fffff,1
881f18c6b3fffff,13
881f18c68dfffff,173
881f18c689fffff,505
881f18c687fffff,44
881f1892a3fffff,85
881f189237fffff,8
881f189227fffff,395
881f1891edfffff,28
881f1891ebfffff,20
881f188ad1fffff,5
881f188a85fffff,37
881f188a21fffff,30
881f1889ebfffff,13
881f1c2f51fffff,33
881f1c2f43fffff,135
881f1c2f29fffff,20
881f1c2f25fffff,197
881f1c2f21fffff,217
881f1c2f0dfffff,14
881f1c2f09fffff,25
881f1c2eebfffff,8
881f1c2ed5fffff,37
881f1c2ecdfffff,472
881f1c2ec5fffff,320
881f1c2eb9fffff,21
881f1c2eb3fffff,143
881f1c2e8dfffff,139
881f1c2e8bfffff,2
881f1c2e89fffff,484
881f1c2e81fffff,99
881f1c2e6dfffff,21
881f1c2e37fffff,141
881f1c2e33fffff,207
881f1c2e31fffff,232
881f1c2e27fffff,37
881f1c2e1bfffff,19
881f1c2de7fffff,11
881f1c2de5fffff,58
881f1c2dd7fffff,11
881f1c2dd5fffff,129
881f1c2dd3fffff,82
881f1c2dcdfffff,388
881f1c2dc9fffff,1
881f1c2dc3fffff,18
881f1c2dc1fffff,58
881f1c2dbdfffff,112
881f1c2db7fffff,132
881f1c2db3fffff,36
881f1c2da9fffff,46
881f1c2da3fffff,53
881f1c2d9bfffff,50
881f1c2d97fffff,60
881f1c2d8dfffff,7
881f1c2d8bfffff,138
881f1c2d89fffff,366
881f1c2d53fffff,759
881f1c2d51fffff,139
881f1c2d35fffff,15
881f1c2d2dfffff,120
881f1c2d23fffff,45
881f1c2d21fffff,9
881f1c2d1dfffff,31
881f1c2d13fffff,132
881f1c2d11fffff,51
881f1c2d0bfffff,260
